20f980d0-bcb2-4329-9783-6725ae957095;3687.901401735663;8888.970482837067;0.0;0.0;358;7;Youthful Trucks;2;none;0;0;0;
1c17f718-3e38-4315-98af-a8f61f66ba5f;2973.9476159939195;9235.496722550615;0.0;0.0;0;7;Youthful Trucks;2;none;0;0;0;
97e708aa-79ed-4344-9f2c-4d3d48cd3bd3;2975.043686753971;9270.89625719448;0.0;0.0;171;7;Youthful Trucks;1;none;0;0;0;
015f46da-20a1-4085-9856-9c4ad24c2b38;3239.538248674306;9616.766659277762;0.0;0.0;223;7;Youthful Trucks;3;none;0;0;0;
a4c1d89d-0d46-4291-811b-b01e7c94b681;3363.409089889711;4185.1310523664115;0.0;0.0;0;9;Kaput Month;1;none;0;0;0;
d1f7fc06-dff6-4c3d-acb8-687dabc14040;2825.9018280221253;3352.0034307026003;0.0;0.0;12;9;Kaput Month;1;none;0;0;0;
d79086a8-05df-4e4e-b90d-44040756b02b;2916.688887431097;3483.8751505935656;0.0;0.0;34;9;Kaput Month;0;none;0;0;0;
0cb7d923-ed54-4689-a591-c28543b1b181;3654.373906506775;3901.813389229475;0.0;0.0;93;9;Kaput Month;1;none;0;0;0;
e72f664c-3232-4d61-9e2f-4c6868011a81;2745.6471556297943;3470.8445714310237;0.0;0.0;51;9;Kaput Month;0;none;0;0;0;
c5ba2011-c38c-421c-b302-77636aa8f2b7;2780.536162033717;3293.244268233139;0.0;0.0;254;0;Kaput Month;1;none;1;0;0;
da4729f0-05ed-48fb-8e0b-91bf856517ed;11750.353715792226;7102.561605168405;0.0;0.0;73;6;Nice Deniz;1;none;0;0;0;
088f8437-44b9-4c0e-abb7-a101ce82c025;12563.809946608439;7836.045424517347;0.0;0.0;192;6;Nice Deniz;2;none;0;0;0;
fc695dd7-d193-4585-85a7-d7938afbf68a;12702.562130916776;7463.9939176404;0.0;0.0;125;6;Nice Deniz;3;none;0;0;0;
56134509-1f2f-4137-adca-904ed445d2b2;12609.919636711456;7354.096733866082;0.0;0.0;125;6;Nice Deniz;3;none;0;0;0;
fe72f43b-d1a3-480c-8574-1816e242c7d7;11777.876565812243;7196.015487365808;0.0;0.0;0;0;Nice Deniz;2;none;1;0;0;
688765ee-ca8e-4c0d-b6ba-051b9405866b;2232.772335655784;8593.846075720943;0.0;0.0;186;6;Great Alokea;2;none;0;0;0;
b38d6d84-f8ba-46ec-88cc-406914924529;2075.1173828555065;8091.96047293601;0.0;0.0;291;6;Great Alokea;0;none;0;0;0;
